symbol,exchange,name
236030,KRX,씨알푸드
236200,KRX,슈프리마
236340,KRX,메디젠휴먼케어
236810,KRX,엔비티
237690,KOSDAQ GLOBAL,에스티팜
237750,KRX,피앤씨테크
237820,KRX,플레이디
237880,KRX,클리오
238090,KRX,앤디포스
238120,KRX,얼라인드
238170,KRX,엔에스엠
238200,KRX,비피도
238490,KRX,힘스
238500,KRX,로보쓰리에이아이
239340,KRX,이스트에이드
239610,KRX,에이치엘사이언스
239890,KRX,피엔에이치테크
240550,KRX,동방메디컬
240600,KRX,유진테크놀로지
240810,KOSDAQ GLOBAL,원익IPS
241520,KRX,DSC인베스트먼트
241560,KRX,두산밥캣
241590,KRX,화승엔터프라이즈
241690,KRX,유니테크노
241710,KRX,코스메카코리아
241770,KRX,메카로
241790,KRX,티이엠씨씨엔에스
241820,KRX,피씨엘
241840,KRX,에이스토리
242040,KRX,나무기술
243070,KRX,휴온스
243840,KRX,신흥에스이씨
243870,KRX,아이티센코어
244460,KRX,올리패스
244880,KRX,나눔테크
244920,KRX,에이플러스에셋
245450,KRX,씨앤에스링크
245620,KRX,EDGC
246250,KRX,에스엘에스바이오
246690,KRX,TS인베스트먼트
246710,KRX,티앤알바이오팹
246720,KRX,아스타
246960,KRX,SCL사이언스
247540,KOSDAQ GLOBAL,에코프로비엠
247660,KRX,나노씨엠에스
248070,KRX,솔루엠
248170,KRX,샘표식품
249420,KRX,일동제약
250000,KRX,보라티알
250030,KRX,진코스텍
250060,KRX,모비스
250930,KRX,예선테크
251120,KRX,바이오에프디엔씨
251270,KRX,넷마블
251280,KRX,안지오랩
251370,KRX,와이엠티
251630,KRX,브이원텍
251970,KRX,펌텍코리아
252500,KRX,세화피앤씨
252990,KRX,샘씨엔에스
253450,KOSDAQ GLOBAL,스튜디오드래곤
253590,KRX,네오셈
253610,KRX,루트락
253840,KRX,수젠텍
254120,KRX,자비스
254160,KRX,제이엠멀티
254490,KRX,미래반도체
255220,KRX,SG
255440,KRX,야스
256150,KRX,한독크린텍
256630,KRX,포인트엔지니어링
256840,KRX,한국비엔씨
256940,KRX,킵스파마
257370,KRX,피엔티엠에스
257720,KRX,실리콘투
257990,KRX,나우코스
258050,KRX,테크트랜스
258610,KRX,케일럼
258790,KRX,소프트캠프
258830,KRX,세종메디칼
259630,KRX,엠플러스
259960,KRX,크래프톤
260660,KRX,알리코제약
260870,KRX,SK시그넷
260930,KRX,씨티케이
260970,KRX,에스앤디
261200,KRX,덴티스
261780,KRX,차백신연구소
262260,KRX,에이프로
262840,KRX,아이퀘스트
263020,KRX,디케이앤디
263050,KRX,유틸렉스
263600,KRX,덕우전자
263690,KRX,디알젬
263700,KRX,케어랩스
263720,KRX,디앤씨미디어
263750,KOSDAQ GLOBAL,펄어비스
263770,KRX,유에스티
263800,KRX,데이타솔루션
263810,KRX,상신전자
263860,KRX,지니언스
263920,KRX,휴엠앤씨
264450,KRX,유비쿼스
264660,KRX,씨앤지하이테크
264850,KRX,이랜시스
264900,KRX,크라운제과
265520,KRX,AP시스템
265560,KRX,영화테크
265740,KRX,엔에프씨
266170,KRX,뿌리깊은나무들
266350,KRX,팡스카이
266470,KRX,바이오인프라생명과학
266870,KRX,파워풀엑스
267080,KRX,세븐브로이맥주
267250,KRX,HD현대
267260,KRX,HD현대일렉트릭
267270,KRX,HD현대건설기계
267290,KRX,경동도시가스
267320,KRX,나인테크
267790,KRX,배럴
267850,KRX,아시아나IDT
267980,KRX,매일유업
268280,KRX,미원에스씨
269620,KRX,시스웍
270210,KRX,에스알바이오텍
270520,KRX,앱튼
270660,KRX,에브리봇
270870,KRX,뉴트리
271560,KRX,오리온
271830,KRX,팸텍
271940,KRX,일진하이솔루스
271980,KRX,제일약품
272110,KRX,케이엔제이
272210,KRX,한화시스템
272290,KOSDAQ GLOBAL,이녹스첨단소재
272450,KRX,진에어
272550,KRX,삼양패키징
273060,KRX,와이즈버즈
273640,KRX,와이엠텍
274090,KRX,켄코아에어로스페이스
274400,KRX,이노시뮬레이션
275630,KRX,에스에스알
276040,KRX,스코넥
276240,KRX,엘리비젼
276730,KRX,한울앤제주
277070,KRX,린드먼아시아
277410,KRX,인산가
277810,KRX,레인보우로보틱스
277880,KRX,티에스아이
278280,KRX,천보
278470,KRX,에이피알
278650,KRX,HLB바이오스텝
278990,KRX,EMB
279060,KRX,이노벡스
279600,KRX,미디어젠
280360,KRX,롯데웰푸드
281740,KRX,레이크머티리얼즈
281820,KRX,케이씨텍
282330,KRX,BGF리테일
282720,KRX,금양그린파워
282880,KRX,코윈테크
284620,KRX,카이노스메드
284740,KRX,쿠쿠홈시스
285130,KRX,SK케미칼
285490,KRX,노바텍
285800,KRX,진영
286750,KRX,나노실리칸첨단소재
286940,KRX,롯데이노베이트
287840,KRX,인투셀
288330,KRX,파라택시스코리아
288490,KRX,나라소프트
288620,KRX,에스퓨얼셀
288980,KRX,모아데이타
289010,KRX,아이스크림에듀
289080,KRX,SV인베스트먼트
289170,KRX,바이오텐
289220,KRX,자이언트스텝
289930,KRX,웨이비스
290090,KRX,트윔
290120,KRX,DH오토리드
290270,KRX,휴네시온
290520,KRX,신도기연
290550,KRX,디케이티
290560,KRX,신시웨이
290650,KRX,엘앤씨바이오
290660,KRX,네오펙트
290670,KRX,대보마그네틱
290690,KRX,소룩스
290720,KRX,푸드나무
290740,KRX,액트로
291230,KRX,엔피
291650,KRX,압타머사이언스
291810,KRX,핀텔
293480,KRX,하나제약
293490,KOSDAQ GLOBAL,카카오게임즈
293580,KRX,나우IB
293780,KRX,압타바이오
293940,KRX,신한알파리츠
294090,KRX,이오플로우
294140,KRX,레몬
294570,KRX,쿠콘
294630,KRX,서남
294870,KRX,HDC현대산업개발
295310,KRX,에이치브이엠
296160,KRX,프로젠
296520,KRX,가이아코퍼레이션
296640,KRX,이노룰스
297090,KRX,씨에스베어링
297570,KRX,알로이스
297890,KRX,HB솔루션
298000,KRX,효성화학
298020,KRX,효성티앤씨
298040,KRX,효성중공업
298050,KRX,HS효성첨단소재
298060,KRX,에스씨엠생명과학
298380,KRX,에이비엘바이오
298540,KRX,더네이쳐홀딩스
298690,KRX,에어부산
298830,KRX,슈어소프트테크
299030,KRX,하나기술
299170,KRX,더블유에스아이
299480,KRX,지앤이헬스케어
299660,KRX,셀리드
299900,KRX,위지윅스튜디오
300080,KRX,플리토
300120,KRX,라온피플
300720,KRX,한일시멘트
301300,KRX,바이브컴퍼니
302430,KRX,이노메트리
302440,KRX,SK바이오사이언스
302550,KRX,리메드
302920,KRX,더콘텐츠온
303030,KRX,지니틱스
303360,KRX,프로티아
303530,KRX,이노뎁
303810,KRX,동국생명과학
304100,KRX,솔트룩스
304360,KRX,에스바이오메딕스
304840,KRX,피플바이오
305090,KRX,마이크로디지탈
306040,KRX,에스제이그룹
306200,KRX,세아제강
306620,KRX,네온테크
307180,KRX,아이엘
307280,KRX,원바이오젠
307750,KRX,국전약품
307870,KRX,비투엔
307930,KRX,컴퍼니케이
307950,KRX,현대오토에버
308080,KRX,바이젠셀
308100,KRX,형지글로벌
308170,KRX,씨티알모빌리티
308430,KRX,셀비온
308700,KRX,테크엔
309710,KRX,아이티켐
309930,KRX,오하임앤컴퍼니
309960,KRX,LB인베스트먼트
310200,KRX,애니플러스
310210,KRX,보로노이
310870,KRX,디와이씨
311060,KRX,엘에이티
311320,KRX,지오엘리먼트
311390,KRX,네오크레마
311690,KRX,CJ 바이오사이언스
311960,KRX,인터로이드
312610,KRX,에이에프더블류
313760,KRX,캐리
314130,KRX,지놈앤컴퍼니
314140,KRX,알피바이오
314930,KRX,바이오다인
315640,KRX,딥노이드
316140,KRX,우리금융지주
317120,KRX,라닉스
317240,KRX,TS트릴리온
317330,KRX,덕산테코피아
317400,KRX,자이에스앤디
317530,KRX,캐리소프트
317690,KRX,퀀타매트릭스
317770,KRX,엑스페릭스
317830,KRX,에스피시스템스
317850,KRX,대모
317860,KRX,노드메이슨
317870,KRX,엔바이오니아
318000,KRX,KBG
318010,KRX,팜스빌
318020,KRX,포인트모바일
318060,KRX,그래피
318160,KRX,셀바이오휴먼텍
318410,KRX,비비씨
318660,KRX,타임기술
319400,KRX,현대무벡스
319660,KOSDAQ GLOBAL,피에스케이
320000,KRX,한울반도체
321260,KRX,프로이천
321370,KRX,센서뷰
321550,KRX,티움바이오
321820,KRX,아티스트컴퍼니
322000,KRX,HD현대에너지솔루션
322180,KRX,LS티라유텍
322310,KRX,오로스테크놀로지
322510,KRX,제이엘케이
322780,KRX,코퍼스코리아
322970,KRX,무진메디
323280,KRX,태성
323350,KRX,다원넥스뷰
323410,KRX,카카오뱅크
323990,KRX,박셀바이오
326030,KRX,SK바이오팜
327260,KRX,RF머트리얼즈
327610,KRX,펨토바이오메드
328130,KRX,루닛
328380,KRX,솔트웨어
329180,KRX,HD현대중공업
330350,KRX,위더스제약
330590,KRX,롯데리츠
330730,KRX,스톤브릿지벤처스
330860,KRX,네패스아크
331380,KRX,포커스에이아이
331520,KRX,밸로프
331660,KRX,한국미라클피플사
331740,KRX,아우토크립트
331920,KRX,셀레믹스
332190,KRX,오션스바이오
332290,KRX,누보
332370,KRX,아이디피
332570,KRX,PS일렉트로닉스
333050,KRX,모코엠시스
333430,KRX,일승
333620,KRX,엔시스
334890,KRX,이지스밸류플러스리츠
334970,KRX,프레스티지바이오로직스
335810,KRX,프리시젼바이오
335870,KRX,윙스풋
335890,KRX,비올
336040,KRX,타스컴
336060,KRX,웨이버스
336260,KRX,두산퓨얼셀
336370,KRX,솔루스첨단소재
336570,KRX,원텍
336680,KRX,탑런토탈솔루션
337840,KRX,유엑스엔
337930,KRX,젝시믹스
338100,KRX,NH프라임리츠
338220,KRX,뷰노
338840,KRX,와이바이오로직스
339770,KRX,교촌에프앤비
339950,KRX,아이비김영
340360,KRX,다보링크
340440,KRX,세림B&G
340450,KRX,지씨지놈
340570,KRX,티앤엘
340810,KRX,시선AI
340930,KRX,유일에너테크
341170,KRX,퓨쳐메디신
341310,KRX,이앤에치
342870,KRX,오아
343090,KRX,HLB사이언스
344820,KRX,KCC글라스
344860,KRX,이노진
346010,KRX,타이드
347000,KRX,센코
347700,KRX,스피어
347740,KRX,피엔케이피부임상연구센타
347770,KRX,핌스
347850,KRX,디앤디파마텍
347860,KRX,알체라
347890,KRX,엠투아이
348030,KRX,모비릭스
348080,KRX,큐라티스
348150,KRX,고바이오랩
348210,KOSDAQ GLOBAL,넥스틴
348340,KRX,뉴로메카
348350,KRX,위드텍
348370,KRX,엔켐
348950,KRX,제이알글로벌리츠
350520,KRX,이지스레지던스리츠
351020,KRX,미쥬
351320,KRX,넥사다이내믹스
351330,KRX,이삭엔지니어링
351870,KRX,차이커뮤니케이션
352090,KRX,스톰테크
352480,KRX,씨앤씨인터내셔널
352700,KRX,씨앤투스
352770,KRX,셀레스트라
352820,KRX,하이브
352910,KRX,오비고
352940,KRX,인바이오
353190,KRX,휴럼
353200,KRX,대덕전자
353590,KRX,오토앤
353810,KRX,이지바이오
354200,KRX,엔젠바이오
354320,KRX,알멕
354390,KRX,바스칸바이오제약
355150,KRX,코스텍시스
355390,KRX,크라우드웍스
355690,KRX,에이텀
356680,KRX,엑스게이트
356860,KRX,티엘비
356890,KRX,싸이버원
357120,KRX,코람코라이프인프라리츠
357230,KRX,에이치피오
357250,KRX,미래에셋맵스리츠
357430,KRX,마스턴프리미어리츠
357550,KRX,석경에이티
357580,KRX,아모센스
357780,KOSDAQ GLOBAL,솔브레인
357880,KRX,SKAI
358570,KRX,지아이이노베이션
359090,KRX,씨엔알리서치
360070,KRX,탑머티리얼
360350,KRX,코셈
361390,KRX,제노코
361570,KRX,알비더블유
361610,KRX,SK아이이테크놀로지
361670,KRX,삼영에스앤씨
362320,KRX,청담글로벌
362990,KRX,드림인사이트
363250,KRX,진시스템
363260,KRX,모비데이즈
363280,KRX,티와이홀딩스
364950,KRX,에이아이코리아
365270,KRX,큐라클
365330,KRX,에스와이스틸텍
365340,KRX,성일하이텍
365550,KRX,ESR켄달스퀘어리츠
365590,KRX,하이딥
365900,KRX,브이씨
366030,KRX,공구우먼
367000,KRX,플래티어
368030,KRX,창대정밀
368600,KRX,아이씨에이치
368770,KRX,파이버프로
368970,KRX,오에스피
369370,KRX,블리츠웨이엔터테인먼트
370090,KRX,퓨런티어
371950,KRX,풍원정밀
372170,KRX,윤성에프앤씨
372320,KRX,큐로셀
372800,KRX,아이티아이즈
372910,KRX,한컴라이프케어
373110,KRX,엑셀세라퓨틱스
373160,KRX,데이원컴퍼니
373170,KRX,엠아이큐브솔루션
373200,KRX,엑스플러스
373220,KRX,LG에너지솔루션
375500,KRX,DL이앤씨
376180,KRX,피코그램
376270,KRX,에이치이엠파마
376290,KRX,씨유테크
376300,KRX,디어유
376900,KRX,로킷헬스케어
376930,KRX,노을
376980,KRX,원티드랩
377030,KRX,비트맥스
377190,KRX,디앤디플랫폼리츠
377220,KRX,프롬바이오
377300,KRX,카카오페이
377330,KRX,이지트로닉스
377450,KRX,리파인
377460,KRX,위니아에이드
377480,KRX,마음AI
377740,KRX,바이오노트
378340,KRX,필에너지
378800,KRX,샤페론
378850,KRX,화승알앤에이
379390,KRX,이성씨엔아이
380540,KRX,옵티코어
380550,KRX,뉴로핏
381620,KRX,제닉스로보틱스
381970,KRX,케이카
382150,KRX,온코크로스
382480,KRX,지아이텍
382800,KRX,지앤비에스 에코
382840,KRX,원준
382900,KRX,범한퓨얼셀
383220,KRX,F&F
383310,KRX,에코프로에이치엔
383800,KRX,LX홀딩스
383930,KRX,디티앤씨알오
384470,KRX,코어라인소프트
387570,KRX,파인메딕스
388050,KRX,지투파워
388610,KRX,지에프씨생명과학
388720,KRX,유일로보틱스
388790,KRX,라이콤
388870,KRX,파로스아이바이오
389020,KRX,자람테크놀로지
389030,KRX,지니너스
389140,KRX,포바이포
389260,KRX,대명에너지
389470,KRX,인벤티지랩
389500,KRX,에스비비테크
389650,KRX,넥스트바이오메디컬
389680,KRX,유디엠텍
390110,KRX,애니메디솔루션
391710,KRX,코닉오토메이션
393210,KRX,토마토시스템
393890,KOSDAQ GLOBAL,더블유씨피
393970,KRX,대진첨단소재
394280,KRX,오픈엣지테크놀로지
394800,KRX,쓰리빌리언
395400,KRX,SK리츠
396270,KRX,넥스트칩
396300,KRX,세아메카닉스
396470,KRX,워트
396690,KRX,미래에셋글로벌리츠
397030,KRX,에이프릴바이오
397810,KRX,애드포러스
398120,KRX,에스지헬스케어
399720,KRX,가온칩스
400760,KRX,NH올원리츠
402030,KRX,코난테크놀로지
402340,KRX,SK스퀘어
402420,KRX,켈스
402490,KRX,그린리소스
403360,KRX,라피치
403490,KRX,우듬지팜
403550,KRX,쏘카
403870,KOSDAQ GLOBAL,HPSP
404990,KRX,신한서부티엔디리츠
405000,KRX,플라즈맵
405100,KRX,큐알티
405920,KRX,나라셀라
406820,KRX,뷰티스킨
407400,KRX,꿈비
408900,KRX,스튜디오미르
408920,KRX,메쎄이상
411080,KRX,샌즈랩
412350,KRX,레이저쎌
412540,KRX,제일엠앤에스
413300,KRX,티엘엔지니어링
413390,KRX,엠오티
413630,KRX,씨피시스템
413640,KRX,비아이매트릭스
415380,KRX,스튜디오삼익
415640,KRX,KB발해인프라
416180,KRX,신성에스티
417010,KRX,나노팀
417180,KRX,핑거스토리
417200,KRX,LS머트리얼즈
417310,KRX,코람코더원리츠
417500,KRX,제이아이테크
417790,KRX,트루엔
417840,KRX,저스템
417860,KRX,오브젠
417970,KRX,모델솔루션
418250,KRX,시큐레터
418420,KRX,라온텍
418470,KRX,KT밀리의서재
418550,KRX,제이오
418620,KRX,E8
419050,KRX,삼기에너지솔루션즈
419080,KRX,엔젯
419120,KRX,산돌
419530,KRX,SAMG엔터
419540,KRX,비스토스
420570,KRX,제이투케이바이오
420770,KRX,기가비스
424760,KRX,벨로크
424870,KRX,이뮨온시아
424960,KRX,스마트레이더시스템
424980,KRX,마이크로투나노
425040,KRX,티이엠씨
425420,KRX,티에프이
429270,KRX,시지트로닉스
430690,KRX,한싹
431190,KRX,케이쓰리아이
432320,KRX,KB스타리츠
432430,KRX,와이랩
432470,KRX,케이엔에스
432720,KRX,퀄리타스반도체
432980,KRX,엠에프씨
434190,KRX,탈로스
434480,KRX,모니터랩
435570,KRX,에르코스
437730,KRX,삼현
438700,KRX,버넥트
439090,KRX,마녀공장
439260,KRX,대한조선
439580,KRX,블루엠텍
440110,KRX,파두
440290,KRX,HB인베스트먼트
440320,KRX,오픈놀
441270,KRX,파인엠텍
442770,KRX,IBKS제21호스팩
442900,KRX,미래에셋드림스팩1호
443060,KRX,HD현대마린솔루션
443250,KRX,레뷰코퍼레이션
443670,KRX,에스피소프트
444530,KRX,심플랫폼
444920,KRX,유안타제11호스팩
445090,KRX,에이직랜드
445180,KRX,퓨릿
445680,KRX,큐리옥스바이오시스템즈
446070,KRX,유니드비티플러스
446150,KRX,유안타제12호스팩
446440,KRX,에피바이오텍
446540,KRX,메가터치
446750,KRX,하나26호스팩
446840,KRX,지슨
447690,KRX,아이오바이오
448280,KRX,에코아이
448370,KRX,하나27호스팩
448710,KRX,코츠테크놀로지
448730,KRX,삼성FN리츠
448740,KRX,삼성스팩8호
448760,KRX,IBKS제22호스팩
448780,KRX,마이크로엔엑스
448830,KRX,미래에셋비전스팩3호
448900,KRX,한국피아이엠
449020,KRX,유안타제13호스팩
450050,KRX,하이제8호스팩
450080,KRX,에코프로머티
450140,KRX,코오롱모빌리티그룹
450330,KRX,하스
450520,KRX,인스웨이브
450940,KRX,유안타제14호스팩
450950,KRX,아스테라시스
451220,KRX,아이엠티
451250,KRX,삐아
451700,KRX,엔에이치스팩29호
451760,KRX,컨텍
451800,KRX,한화리츠
452160,KRX,제이엔비
452190,KRX,한빛레이저
452200,KRX,민테크
452260,KRX,한화갤러리아
452280,KRX,한선엔지니어링
452300,KRX,캡스톤파트너스
452400,KRX,이닉스
452430,KRX,사피엔반도체
452450,KRX,피아이이
452670,KRX,상상인제4호스팩
452980,KRX,신한제11호스팩
453340,KRX,현대그린푸드
453450,KRX,그리드위즈
453860,KRX,에이에스텍
454640,KRX,하나29호스팩
454750,KRX,하나28호스팩
454910,KRX,두산로보틱스
455180,KRX,케이지에이
455250,KRX,KB제25호스팩
455310,KRX,한화플러스제4호스팩
455900,KRX,엔젤로보틱스
455910,KRX,에스케이증권제9호스팩
456010,KRX,아이씨티케이
456040,KRX,OCI
456070,KRX,이엔셀
456160,KRX,지투지바이오
456190,KRX,큐라켐
456490,KRX,교보14호스팩
456570,KRX,아이엠지티
456700,KRX,길교이앤씨
457190,KRX,이수스페셜티케미컬
457370,KRX,한켐
457550,KRX,우진엔텍
457600,KRX,벡트
457630,KRX,대신밸런스제16호스팩
457940,KRX,에스케이증권제10호스팩
458610,KRX,한국제12호스팩
458650,KRX,성우
458870,KRX,씨어스테크놀로지
459100,KRX,위츠
459510,KRX,나우로보틱스
460470,KRX,아이빔테크놀로지
460850,KRX,동국씨엠
460860,KRX,동국제강
460870,KRX,에스엠씨지
460930,KRX,현대힘스
460940,KRX,피앤에스로보틱스
461030,KRX,아이엠비디엑스
461300,KRX,아이스크림미디어
462020,KRX,에이치엠씨제6호스팩
462310,KRX,뉴키즈온
462350,KRX,이노스페이스
462510,KRX,라메디텍
462520,KRX,조선내화
462860,KRX,더즌
462870,KRX,시프트업
462980,KRX,아이지넷
463020,KRX,뉴엔AI
463480,KRX,모티브링크
464080,KRX,에스오에스랩
464280,KRX,티디에스팜
464440,KRX,한국제13호스팩
464500,KRX,아이언디바이스
464580,KRX,닷밀
464680,KRX,KB제27호스팩
465320,KRX,교보15호스팩
465480,KRX,인스피언
465770,KRX,STX그린로지스
466100,KRX,클로봇
466410,KRX,사이냅소프트
466910,KRX,엔에이치스팩30호
467930,KRX,IBKS제23호스팩
468530,KRX,프로티나
468760,KRX,유진스팩10호
469480,KRX,IBKS제24호스팩
469750,KRX,아이비젼웍스
469880,KRX,하나30호스팩
469900,KRX,하나31호스팩
471050,KRX,대신밸런스제17호스팩
471820,KRX,셀로맥스사이언스
472220,KRX,신영스팩10호
472230,KRX,에스케이증권제11호스팩
472850,KRX,폰드그룹
473000,KRX,에스케이증권제12호스팩
473050,KRX,유안타제15호스팩
473370,KRX,비엔케이제2호스팩
473950,KRX,에스케이증권제13호스팩
473980,KRX,노머스
474170,KRX,루미르
474490,KRX,유안타제16호스팩
474610,KRX,RF시스템즈
474650,KRX,링크솔루션
474660,KRX,신한제12호스팩
474930,KRX,신한제13호스팩
475150,KRX,SK이터닉스
475230,KRX,엔알비
475240,KRX,하나32호스팩
475250,KRX,하나33호스팩
475400,KRX,씨메스
475430,KRX,키스트론
475460,KRX,미트박스
475560,KRX,더본코리아
475580,KRX,에이럭스
475660,KRX,에스켐
475830,KRX,오름테라퓨틱
475960,KRX,토모큐브
476040,KRX,오가노이드사이언스
476060,KRX,온코닉테라퓨틱스
476080,KRX,M83
476710,KRX,타조엔터테인먼트
477340,KRX,에이치엠씨제7호스팩
477380,KRX,미래에셋비전스팩4호
477470,KRX,미래에셋비전스팩5호
477760,KRX,DB금융스팩12호
478110,KRX,이베스트스팩6호
478390,KRX,KB제29호스팩
478440,KRX,미래에셋비전스팩6호
478560,KRX,블랙야크아이앤씨
478780,KRX,대신밸런스제18호스팩
479880,KRX,한국제15호스팩
479960,KRX,위너스
480370,KRX,씨케이솔루션
481070,KRX,에이유브랜즈
481850,KRX,신한글로벌액티브리츠
481890,KRX,엔에이치스팩31호
482520,KRX,교보16호스팩
482630,KRX,삼양엔씨켐
482680,KRX,미래에셋비전스팩7호
482690,KRX,대신밸런스제19호스팩
483650,KRX,달바글로벌
484120,KRX,도우인시스
484130,KRX,하나34호스팩
484590,KRX,삼양컴텍
484810,KRX,티엑스알로보틱스
484870,KRX,엠앤씨솔루션
486630,KRX,KB제30호스팩
487360,KRX,신한제14호스팩
487570,KRX,HS효성
487720,KRX,키움제10호스팩
487830,KRX,신한제15호스팩
488060,KRX,유진스팩11호
488280,KRX,에스투더블유
489210,KRX,교보17호스팩
489460,KRX,바이오비쥬
489480,KRX,키움제11호스팩
489500,KRX,엘케이켐
489730,KRX,디비금융제13호스팩
489790,KRX,한화비전
492220,KRX,KB제31호스팩
493790,KRX,유안타제17호스팩
495810,KRX,유비씨
495900,KRX,에이엠시지
496070,KRX,신한제16호스팩
496320,KRX,본시스템즈
498390,KRX,한화플러스제5호스팩
499790,KRX,GS피앤엘
900070,KRX,글로벌에스엠
900100,KRX,애머릿지
900110,KRX,이스트아시아홀딩스
900120,KRX,씨엑스아이
900140,KRX,엘브이엠씨홀딩스
900250,KRX,크리스탈신소재
900260,KRX,로스웰
900270,KRX,헝셩그룹
900290,KRX,GRT
900300,KRX,오가닉티코스메틱
900310,KRX,컬러레이
900340,KRX,윙입푸드
950130,KRX,엑세스바이오
950140,KRX,잉글우드랩
950160,KRX,코오롱티슈진
950170,KRX,JTC
950190,KRX,고스트스튜디오
950200,KRX,소마젠
950210,KRX,프레스티지바이오파마
950220,KRX,네오이뮨텍
